"id","created_time","message"
"449664581882455_459043740944539","2015-09-02T13:20:38+0000","【今夜 再度巧遇李慶華】 傍晚下了筱君姐54台的節目，趕回汐止參加金龍市場中元普渡聚餐聯誼會，逐桌和鄉親寒暄敬茶後，看到李慶華匆匆趕到，還是很客氣地上前打招呼。沒想到李委員說：「你前兩天不是已經自我介紹過了嗎？」頓時感覺我的多禮好像真的是多餘。沒關係，禮多人不怪，作為後進晚輩還是保持風度，主動寒暄是基本禮數。 感謝會長阿蘭姐的邀請，與總幹事許春?先生的介紹，以及金龍市場全體鄉親的提攜，國昌會繼續加油，努力為自己的家鄉-汐止打拼。"
"449664581882455_458644987651081","2015-09-01T12:10:20+0000","【2016立法委員參選人黃國昌競選總部成立大會】 各位鄉親：大家好，我是黃國昌，出身於汐止的子弟，從攻讀台大法律系、通過司法官、律師考試、取得美國康乃爾大學法學博士學位後，回到台灣的第一份教職是在高雄，也在台北多所大學任教。幾天前，也就是8月31日，我正式辭去中央研究院法律所研究員的終身職，許多人笑我說，從來沒有見過這樣的傻子。 我內心真正的想法是，台灣現在最可貴、自豪的民主，並不是憑空出現的，而是有許多前輩們，將自己的青春、甚至生命，奉獻給深愛的台灣土地。近年來，這一代的青年，在一次又一次的公共議題中，也勇敢站出來發聲；時代力量的戰友們也勇敢出來站上第一線。對我來說，我一直在想自己該做些什麼，真的還可以保持沈默、置身事外嗎？答案當然是不行的。所以，我決定參加新北市第十二選舉區（汐止、瑞芳、金山、萬里、平溪、雙溪、貢寮）的立法委員選舉，為自己深愛的故鄉、台灣的下一波民主，全力奮戰。 國昌的競選總部將於9月6日（星期日）上午十點成立，當天會邀請許多關心台灣、關心鄉土、愛護國昌的好朋友、長輩前來，深受年輕人喜愛的滅火器樂團也將到場表演。成立大會由深具台灣意識的鄭弘儀大哥來主持。 國昌在此邀請您，不分大朋友、小朋友共同來現場認識國昌，給予競選團隊支持。 活動時間：2015年9月6日（星期日）上午10點 活動地點：新北市汐止區大同路二段387號競選總部前 聯絡電話：(02)2643-1123 請搜尋臉書：「黃國昌 從頭贏回台灣」 即時接收最新資訊，請加入line@：「@rnd6013l」（l是小寫英文字母）"
"449664581882455_458574590991454","2015-09-01T06:06:38+0000","中午拜訪了主祀玉皇大帝的「天公廟」與祭祀福德正神的「保興宮」兩間宮廟，謝謝陳廟主、蘇宮主和江代表的支持，我從他們殷切的叮嚀鼓勵中，感受到他們對汐止地區的期待，我會努力實踐的！"
"449664581882455_458570517658528","2015-09-01T05:45:06+0000","新聞工作者不管颳風下雨，為了搶在最快時間傳遞資訊，必須承擔很高的風險及時間壓力，今天是9.1記者節，保障新聞自由絕對是民主社會相當重要的價值，感謝媒體朋友的付出，祝各位記者節平安、快樂！"
"449664581882455_458172124365034","2015-08-31T12:52:02+0000","今晚去汐止黃昏市場參加中元康樂晚會，感謝蘇會長及金總幹事的支持，也感受了在場鄉親溫暖的鼓勵。在主持人的要求下，為了不讓鄉親失望，生平第一次在辦桌的餐會上獻唱，應該還不錯吧！ 有趣的是，離開前李慶華也來了，我主動上前和他打招呼，他似乎有點驚訝，希望不會太唐突。 離開前，聽到他唱〈思慕的人〉，嗯...這也算是另類的君子之爭吧。"
"449664581882455_457988587716721","2015-08-31T07:31:12+0000","我認為，代表新政治的新國會力量，不應再「透支下一代的未來」！台灣目前租稅負擔率之低在世界名列前茅，更是OECD國家中最低；而且，受薪階級的稅賦比率明顯遠高於資本與財產階級；此外，財政赤字面臨危機，不負責任的政客往往在競選中大開社福支票，卻在未有稅賦改革的情況下，入不敷出，形同向下一代舉債。透過圖表數據很清楚看到，台灣歷年對企業、富人減稅，造成貧富差距逐年惡化，以最前端及最底層的5%基準為計算的貧富差距，在2010年以後更急速攀升至相差90倍之高峰。 因此，時代力量主張：提高奢侈稅、遺贈稅稅率，修改不合理的免稅規定；廢除歐盟已經沒有國家使用的兩稅合一制，廢止過當的財團租稅減免並合理調升營所稅；落實房地實價課稅，對投機炒房課重稅；並且發展綠能稅制，改善國內產業結構，逐步控制排碳量，誘導產業轉型。時代力量相信，公平合理的租稅改革，將能夠作為更全面經濟社會改革的基礎，在不增加受薪者負擔的情況下，推動進步政策。"
"449664581882455_457608284421418","2015-08-30T06:18:41+0000","今天中午，參加「汐止客屬協會理事長就職典禮」，巧遇柱柱姐與朱立倫市長，只不過他們一上台講完話，未作停留就匆匆離去。我則是留下來敬茶，與30桌鄉親一一寒暄致意。 感謝汐止客屬協會的邀請，更感謝許多客家鄉親的鼓勵，我們會加油，改變一定會到來。 承蒙大家，恁仔細！"
"449664581882455_457306724451574","2015-08-29T08:57:01+0000","人生的第一個平溪天燈 第一次來平溪，儘管陰雨綿綿，鄉親的熱情依舊。在成安宮前，放出了人生的第一個天燈，頂著雨勢順利冉冉上升。 毛筆雖然寫的不好，字字都是我真心的祝禱與期許。 會的，我們一起努力，以理想作翅膀，讓臺灣前進飛翔。"
"449664581882455_457277434454503","2015-08-29T05:50:49+0000","為萬金石北海岸籃協鼓掌 很久沒有這樣痛快的打籃球了，更棒的是和周泓諭、吳志偉同隊，與北海岸籃協隊打三對三鬥牛。雖然明知北海岸籃協隊刻意禮讓，也知道兩位國手一直為我製造機會，不過對於自己跳投進了三球還是很開心。 其實，輸贏並不重要，滿身大汗、以球會友，才是最棒的感覺。謝謝蔡嘉祐理事長、許瀚陽與北海岸籃協的朋友們致力推動社區籃球，努力爭取讓在地年輕人有一個很棒的運動場所，也讓我有機會再次享受氣喘如牛的快感。 今天和金山的球友們作了約定，希望這個萬金石北海岸籃球賽能夠年年舉辦，我明年一定會再來參加！"
"449664581882455_457011691147744","2015-08-28T13:26:17+0000","久違了，籃球！ 上次穿上這件法律系系籃的球衣，大約是23年前的事了。 今晚，翻出來重溫舊夢，絕不是想和勝文尬場。而是為了明天上午在金山運動廣場所舉行的2015「萬金石」籃球邀請賽，犧牲色相宣傳。 一群萬里、金山、石門愛好籃球的年輕人，組成了「北海岸籃球發展協會」，致力推廣籃球活動，很高興他們能夠有一個正常的籃球場，揮灑汗水。 唯一擔心的是，明早11點的三對三鬥牛，雖然有會長蔡嘉祐當隊友，但對手竟然是前國手周泓諭、吳志偉等人，已經作好被狂電的心理準備。 可以顧念我已經很久沒有打球，高抬貴手嗎？"
"449664581882455_456997961149117","2015-08-28T12:19:01+0000","這兩天回到中研院辦理離職手續，和共同打拚九年的法律所同仁說完再會，接著前往李遠哲院長及翁啟惠院長辦公室辭行。 李遠哲院長送了我一冊藏書，是中研院史語所出版的《番社采風圖》，內容是清國御史六十七聘畫工為台灣生活圖景所留下的珍貴史料，內容記載台灣各個平埔族的生活起居、飲用習慣、耕田鑿井、禮讓等風俗習慣。 我所在的選區正是平埔族凱達格蘭的聚居地，像是汐止的舊地名「峰仔峙庄」就是來自於平埔聚落Kypanas，樟樹一路附近有個「番子寮」正是早期平埔原住民搭寮所在地。大家所熟知的金山，即由金包里社（Ki-ppare）而來；摃仔（Kona)則是原住民捕獵所設陷阱，貢寮就是當時獵人在陷阱附近搭的草寮。瑞芳更有許多早期往來凱達格蘭和噶瑪蘭的古道，是許多登山客的最愛。 我希望不只是在選戰過程中，透過各種活動或文宣品，讓居住在這裡的朋友更加認識早期的人文地景；未來，也希望在更踏實的拜訪過程，一點一滴跟各位朋友分享這片充滿故事的土地。 謝謝兩位院長對我的期許，也謝謝法律所同仁的互相勉勵，永誌不忘！"
"449664581882455_456562701192643","2015-08-27T13:06:02+0000","學誼常在 早上，在法律所和所長及同事們說再見，在談笑聲中收下了這個「學誼常在」的紀念品；再前往李遠哲辦公室辭行，從李院長手中收下了他所珍藏的「番社采風圖」。李院長說，他完全能瞭解我為什麼作出這樣的決定。離開時，李院長送到了電梯口，我看到了祝福的眼神。 晚上，跑完了從貢寮到瑞芳的行程，回到中研院辦公室，從十樓的天台再次遠瞰夜景，才知道自己有多捨不得。 這個地方，對我而言，並非僅是一個辦公處所，而是一個在自己探索學問、追求卓越的道路上，最強而有力的後盾。謝謝中研院的支持，讓我可以自由地從事自己喜歡的研究。從吳大猷紀念獎、中研院法學期刊論文獎、Fulbright、到年輕學者著作獎，以及在許多國家發表台灣研究成果的機會，都是中研院給予我的。 更重要的是，無論在外面如何風風雨雨，回到這裡我總可以沉澱靜思，找回自己。這個十樓的天台，也陪伴著我渡過了許多心情起伏的時刻，人生的幾個重大決定，都是在這裡作成的。 九年，不能說長，也絕不算短。我不知道未來的路會如何，但是，在此能走過精采的一回，已然無憾，真的就只有滿滿的感謝。 謝謝法律所一起打拚的夥伴們，我相信你們會繼續將台灣的法學研究，推向更高的層次。 學誼常在，短短四字，已足貴重。"
"449664581882455_456240414558205","2015-08-26T12:31:45+0000","政見不能一直用騙的 今天晚上，以新北市第十二選區立委參選人的身份，和柯文哲市長會談。主要的焦點，在於捷運民生汐止線的推動，以及汐止社后地區與北市南港東湖的交通問題。汐止社后地區人口密集，對北市交通主要卻只依靠一條聯絡道路，不僅居民苦不堪言，也連帶造成部分南港及東湖地區的交通擁塞。 對於民生汐止線，柯市長表示已經將「綜合規劃報告」意見簽報給行政院，表示站在台北市的立場是希望「全面規劃、一次動工」，同時並感嘆一條捷運從規劃到現在已經十幾年了，還沒開始動工，實在有夠離譜。我則表示過去在中央馬英九執政、台北市長由馬英九交給郝龍斌、新北市長朱立倫、連立法委員都是中國國民黨的情形下，只有選舉時會開支票，選後卻一再跳票，甚至在2014年新北市長選舉前，朱立倫面臨政見跳票，竟然還為了敷衍，搞了一個「真移樹、假動工」的鬧劇，呼嚨汐止鄉親。柯市長也說，政治人物政見不能一直用騙的。 此外也與柯P對2016國會選舉交換了一些意見，會談十分愉快。相約9月到汐止舉行一場對於新政治想像的對談，屆時再邀汐止鄉親共同參與！"
"449664581882455_456170757898504","2015-08-26T05:44:20+0000","【向瑞芳鄉親報告：關於瑞芳水污染後續處理事宜】 針對瑞芳居民用水遭受廢油污染事宜，自8月12日與林裔綺議員陪同瑞芳鄉親至經濟部陳情以來，國昌與林議員一直關心追蹤後續處理，並不斷持續與經濟部水利署連繫。今天上午經濟部水利署與台灣自來水公司開會討論，中午聯繫得到口頭回覆，會中作成：(1)免除一個月水費；(2)馬達修繕與水塔清理費用從寬認、儘速賠償；以及(3)淨水廠水質監控設施強化，於水源上游增設監控站，定期公開監測數據等結論。 正式的結論文字，經濟部水利署下午會以正式新聞稿說明。對於接下來的訴求及行動，國昌明天也會至瑞芳與當地鄉親討論會商。確保瑞芳鄉親用水的品質與安全，國昌會與林議員及當地里長合作，堅定地與瑞芳鄉親站在一起共同努力。"
"449664581882455_455806314601615","2015-08-25T03:48:08+0000","國昌與北海岸反核行動聯盟昨天共同提出訴求，要求新北市政府絕對要擋下「核二廠用過核子燃料乾式貯存設施」，不能配合馬政府打假球，繼續漠視新北市民的生命健康安全。 結果，新北市政府發言人林芥佑表示：「沒有核安，就沒有核電、核能，這是市府堅定不變的立場，中央必須提出核廢料最終處理方案，新北市政府和人民站在一起，絕不能接受把核廢料丟在這塊土地上。」 這是什麼鬼打牆的回答？朱立倫面對如此嚴重的問題，竟然是派發言人出來打官腔！朱市長，你真的有把新北市民的生命健康安全放在眼裡嗎？ 朱立倫，請親自站出來說清楚：是否反對馬上就要在萬里興建的「用過核子燃料露天貯存設施」？你將採取什麼具體作為，將這個露天核廢場擋下來？"
"449664581882455_455382227977357","2015-08-24T02:00:03+0000","今天上午與光遠及北海岸反核行動聯盟召開記者會，提出以下聲明。 新北市長朱立倫必須站出來說明，為何容任原能會及台電在北海岸露天貯存用過核燃料棒？ 對於攸關人民生命安全與環境保護的核燃料及核廢料處理問題，三黨總統候選人也應公開表態回應。 【聲明全文】 請還給下一代乾淨安全的北海岸 ——核一提前除役、反對核二露天核廢—— 從淡水油車口到貢寮的三貂角，在總長85公里美麗北海岸上，新北市竟然建置了三座核能發電廠，當地居民不僅長年忍受核一、二廠老舊事故的危害，現今更面臨原能會企圖包庇台電將核廢料「以中期貯存為名、行最終貯存之實」與「藉由中期貯存、護航核一、核二延役」的威脅。為了台灣的永續發展、為了後世子孫的未來、為了北海岸的環境生態，時代力量新北市立委參選人黃國昌（第12選區）、馮光遠（第1選區）暨北海岸反核行動聯盟共同發表聲明如下： 一、 原能會在本月7日核發的「核二廠用過核子燃料乾式貯存設施」(簡稱「核二乾貯設施」)建築執照，不僅暗藏使老舊核電廠變相延役的企圖，更涉及諸多問題： 1.新北市不僅位居地震帶，更是人口稠密，座落在石門、萬里的核電廠早已多次經國內外專家警告，實不適合繼續運轉核電廠及貯存核廢料。 2.核二乾貯設施名義上雖僅供用過核燃料棒進行中期貯存，然而，未能解決最終處置或中期集中處置的問題，四十年的貯存期限一到，即將面臨就地成為最終處置場（露天核廢棄置場）的無解措施。尤有甚者，本件核二乾貯設施竟採風險極高的室外貯存模式，更是置人民生命健康於不顧，令人完全無法接受。 3.原來由新北市政府權責核發「水土保持計畫書」證照，何以到了2015年初，特別為了「核二乾貯設施」量身訂做，突然改由行政院農委會水保局主責？ 二、 過去四十年，北海岸的居民已經長期忍受核電廠及核燃料所造成的安全威脅，更使得台灣最美麗的海岸線一直籠罩在核能的陰影下，對環境生態的保護與區域觀光的發展，均造成十分嚴重的傷害。我們要求政府不得再包庇台電便宜行事，強烈反對原址興建露天式的「核二乾貯設施」，提出以下訴求： 1.原能會在目前核二乾式貯存設施仍有諸多安全問題及程序違法不當疑慮下，仍強行核發建造執照，實應立即主動撤銷建照以示負責，不要再浪費人民納稅錢，興建一座根本無法使用的乾貯設施，重蹈核四覆轍。 2.新北市實不適合貯存用過核燃料棒，先前核一廠的乾貯設施，水土保持仍有安全疑慮無法取得完工證明。我們嚴正呼籲農委會不得放水通過水土保持計劃審查，也要求新北市長朱立倫出面公開說明，為何容任原能會及台電規避審查？朱市長是否棄市民安全於不顧，配合馬政府打假球？ 3.堅決反對核一、核二延役，核一、二廠運轉至今，已達三十多年，核一廠一號機自去年底，因安全問題停機迄今兩百多天，並未缺電，全民應拒絕承載老化電廠的高度安全風險，兩座核電廠不應延役，甚至應評估提前除役！ 三、用過核燃料棒的處理，已成為台灣必須共同面臨的艱困問題。馬政府對此問題的處理方式及態度，令人失望透頂。我們認為，下一任的政府應成立具相當程度獨立性的「核燃料及核廢料處理委員會」，邀請居民代表、公民團體及具獨立性的學者專家參與，透過公開透明的公眾審議模式，共同討論、嚴肅面對用過燃料棒及核廢料的處置問題，立法院亦應成立相應的特別委員會進行監督。為此，我們要求目前三黨的總統候選人對以下問題公開表態回應： 1.是否承諾核一、核二絕不延役，甚至評估提前除役？ 2.是否承諾設立包括居民代表、公民團體及具獨立性的學者專家參與的「核燃料及核廢料處理委員會」，並就後續處理方案，踐行公開透明的公眾審議？ 3.是否承諾於經公眾審議程序並排除安全疑慮前，絕不動工興建「核二乾貯設施」？如果馬政府強行動工興建，是否承諾當選後立即停工，絕不進行試運轉程序?"
"449664581882455_454512104731036","2015-08-22T07:08:46+0000","【感謝汐止鄉親熱情勉勵，國昌和大家共同打拼】 國昌自宣布參選新北市第十二選區（汐止、瑞芳、金山、萬里、平溪、雙溪、貢寮）立法委員以來，馬不停蹄地拜訪鄉親父老，虛心請教理解鄉親們的期待與寄望。今(8/22)天早上，國昌和競選團隊志工夥伴們，在中正市場進行第一次的掃街拜票行動，受到鄉親長輩大朋友小朋友們的支持和鼓勵，萬分感謝。雖然今天氣候多變化，一下子豔陽高照，一下子一陣大雨，澆不熄鄉親的熱情。感謝鄉親願意和國昌握住的每一雙手，感謝鄉親向國昌交代的每一句囑咐叮嚀，在市場經營小生意的每一位頭家，都是苦幹實幹支持台灣繼續向前最重要的力量。老人家們鼓勵國昌要認真做事、腳踏實地，頭家們告訴國昌要和甘苦人站在一起，改革不公義的法案，替甘苦人發聲。 讓心愛的家人過好日子，是每位樸實的台灣人最真實的盼望及每日奮鬥的目標。國昌和團隊夥伴會全力以赴，不負所託。台灣的未來，國昌會和大家一起拼下去。"
"449664581882455_454227818092798","2015-08-21T11:48:05+0000","汐止動起來，黃國昌與鄉親真誠相握！ 國昌和競選團隊第一次掃街活動就在明天，將走訪濟德宮媽祖廟、忠順廟、中正公有市場、汐止長老教會、中正路等地方，現場可以拿到競選團隊準備的大扇子、面紙，懇請各位鄉親給予黃國昌支持，歡迎各位鄉親到現場逗鬧熱喔！ 掃街時間：8月22日(星期六)上午9點~上午11點30分(結束時間依現場狀況而定) 集合時間：8月22日(星期六)上午8點30分~上午8點50分 集合地點：濟德宮(新北市汐止區禮門里中正路239號) 掃街範圍：汐止中正市場 行前說明：8月22日(星期六)上午8點50分~上午9點(為了避免干擾市場攤販工作與民眾採買，敬請各位夥伴配合當天說明事項) 聯絡信箱：kcpartner2016@gmail.com 聯絡人方式：0910-005-245 楊先生 天鵝颱風若帶來過大風勢、雨勢，新北市若宣布停班或停課，本活動將自動取消，敬請留意。 競選志工持續召募中，敬請邀請親友一同加入我們的行列！讓我們一起從頭贏回台灣！"
"449664581882455_453941094788137","2015-08-20T11:23:10+0000","今天是七夕，各位朋友用餐了嗎？不論和您用餐的，是情人還是父母、手足或是三五好友，祝各位擁有美好平安的夜晚喔！ 照片是平溪冉冉升空的天燈，平溪意指「基隆河水流到這一帶始見和緩」，尋常的日子裏，安和靜好就是我們共同盼望的幸褔了，祝大家情人節快樂！"
"449664581882455_453618068153773","2015-08-19T11:17:01+0000","改革陽光法案不應只是記名投票 民進黨今天中常會提出「正副議長選舉改採記名投票」、「正副議長選舉賄選一審有罪即停止職務」的修法主張。基於「代議士行為應有『民主可問責性』」的原則，對於這兩項修法方向，值得贊同。 然而，如果要真正掃除「黑金政治」，該進行的改革還有很多，絕對不應只是正副議長的記名投票。 例如，依現行《公職人員財產申報法》的規定，地方民意代表雖然有「申報義務」，但卻欠缺「公開透明」。具體而言，《公職人員財產申報法》第6條第2項僅要求「總統、副總統、行政、立法、司法、考試、監察各院院長、副院長、政務人員、立法委員、直轄市長、縣市長」之財產申報資料，應定期刊登並上網公告，但此規定的主體範圍卻不及於「地方民意代表」，使得地方民意代表的財產申報不夠公開透明，難以進行有效的公眾監督。 其次，現行《政治獻金法》的相關規範，對於若干有大財團隱身背後的參選人而言，即使存在申報不實等違法情事，一方面欠缺有效查核機制、一方面又沒有具有真正效果的制裁，最多只是罰錢了事，沒有實質的嚇阻效果，根本就是沒有牙齒的老虎。 如果真的要讓《政治獻金法》能發揮陽光法案的功能，除了進一步強化查核之外，也應強化違反的法律效果。現行以行政罰為主的《政治獻金法》，早已印證欠缺規範實效性。日後應仿日本立法例，修法將「剝奪未來一定期間的參選權利」列入制裁效果，才能真正提昇效果。 告別黑金、迎接陽光，我們還有很長一條路要走！"
"449664581882455_453013248214255","2015-08-17T14:20:13+0000","九份山城深夜請益之旅 猜猜曾與教宗若望保祿二世及美國總統柯林頓相見歡的台灣本土畫家是誰？ 是邱錫勳老師。 邱老師說，九份不該只是遊客來去匆匆的景點，更應該發展成為涵納歷史縱深的文化藝術村！"
"449664581882455_452584148257165","2015-08-16T13:14:38+0000","【粉絲頁工商服務時間】 謝謝各位今天蒞臨第一次志工召募大會，與各位在愉快的氣氛下互相認識、交流，國昌與競選團隊也獲得了相當多寶貴而實用的建議。無法到場的朋友請不用失望喔，接下來還有更多活動請求各位的參與，不管是空戰或地面戰都需要每一位朋友的支持行動！請密切鎖定官方粉絲頁「黃國昌 從頭贏回台灣」喔！ 臉書粉絲頁有個小小的按鈕，能夠幫助各位關心黃國昌最新動態的朋友們，在第一時間接收到最新消息。 親愛的朋友，首先，請點進去封面照片處的「已說讚」，勾選「搶先看」，這樣簡單就可以收到黃國昌最新訊息囉！"
"449664581882455_452518591597054","2015-08-16T06:49:04+0000","黃國昌競選夥伴第一次召募活動進行中，謝謝各位朋友的參與，我們一起努力，打贏這關鍵的一戰。 今天有事無法參加的朋友，不要擔心，我們還會陸續舉辦夥伴召募活動，寫個信留下資料(kcpartner2016@gmail.com)，我們會主動和您聯絡。"
"449664581882455_452321581616755","2015-08-15T12:34:48+0000","【支援前線 募資啟動】 這張圖是目前國昌汐止競選總部（汐止區大同路二段387號）的現狀，因為競選經費與資源有限，加上環保的考慮，若您有閒置且堪用的辦公家具、交通工具、家電及電腦、軟體等相關物資設備（需求項目請見網址），請不吝給予國昌支援，感謝各位。 若您願意支援物資設備，請協助填寫物資需求清單調查表（http://bit.ly/1J6DVmt），（能支援的項目，敬請提供照片、尺寸、顏色），我們團隊將儘速與您聯繫相關事宜。如有任何疑問，歡迎隨時來信：kcfriend2016@gmail.com 或來電 0912-556-801 洽詢。 您的每一份力量、每一項資源，都是協助國昌前進國會、從頭贏回台灣的最大支援與鼓勵！ 註： 1. 最新選戰消息，請鎖定臉書官網 www.facebook.com/kcfor2016，或臉書搜尋「黃國昌 從頭贏回台灣」。 2. 黃國昌小額政治獻金捐款帳戶 www.newpowerparty.tw/donate 戶名：105年立法委員擬參選人黃國昌政治獻金專戶 銀行：玉山銀行(808)汐止分行 帳號：1230-940-008352"
"449664581882455_452225684959678","2015-08-15T04:25:28+0000","穿上剛作好的競選背心，出席「小英之友會汐止分會」。感謝熱情汐止鄉親的支持。 我們一起努力，從頭贏回台灣！"
"449664581882455_451700381678875","2015-08-13T06:56:40+0000","汐止的朋友們，大雨來襲部分地區淹到一米深，出門請避開低窪地區，行經地下道請注意路況喔！ 大家平安！"
"449664581882455_451454581703455","2015-08-12T13:55:12+0000","明天早上08:00接受蔻蔻姐廣播專訪，歡迎各位朋友收聽Hit FM 聯播網。"
"449664581882455_451324738383106","2015-08-12T08:54:31+0000","【最低工資應滿足勞工基本生活需要】 台灣勞動市場長期存在「低薪化」問題，近來，儘管GDP有所成長、但實質薪卻不斷下降，貧富差距持續惡化，使得「所得分配不公」的問題更為嚴重。低薪的問題也連帶影響，年輕人的就業、平均結婚年齡往後延長、女性平均第一胎生育年齡增加等結構性問題，導致少子化情況日趨嚴峻。 在「資本利得稅」課稅比僅約10% 的不公現況，台灣的所得差距更達到了99.39倍！國內所得分配惡化，主因就是低薪，而經濟成長的果實卻由所得最高的人享受；房價飆漲更使得中產階級近貧化，成為高房價的受害者，相對剝奪感愈來愈重。 根據行政院主計處的統計資料，自1997年後，企業盈餘所占GDP比率逐年升高，受雇人員報酬所佔GDP比重卻逐年降低。2011年的企業盈餘所佔GDP比重達52%，受雇人員報酬所佔GDP比重約46%，低於OECD國家的平均值，台灣勞工的勞動價值嚴重貶低。但勞工所繳納的所得稅，卻是台灣稅收的主要來源、而非來自企業盈餘稅收。 針對最低基本工資，NGO及學者分別提出26,000元至27,000元的訴求。時代力量認為，推動「生活薪資(Living Wage)」法制化，讓受薪勞工能滿足基本的生活需求，才能真正保障勞工生存權、改善台灣所得不均的問題現象！以目前台灣的物價水準與基本生活需求，事實上每個月「26K」是十分卑微的要求！ 時代力量主張，應制定「勞工生活薪資專法」，逐步在台灣社會實現「最低生活薪資」的理念，讓最低薪資能夠滿足人民基本生活需要，以反應台灣現況並保障勞工生存權，促進社會正義的實現。"
"449664581882455_451238815058365","2015-08-12T06:31:42+0000","【關於今日陪同瑞芳鄉親赴經濟部陳情的說明】 針對瑞芳居民遭受經濟部水利署油汙自來水事件，國昌今(12)日與新北市林裔綺議員、立法委員高志鵬、瑞芳居民代表以及許多瑞芳鄉親，一起站出來至經濟部陳情抗議，要求經濟部正面回應居民的五大訴求，提出具體解決方案： 一、經濟部水利署主動負起國家賠償責任。 二、經濟部水利署提供居民必要的身體健康檢查。 三、經濟部水利署負責清理或更換居民住家受污的水塔管線。 四、台灣自來水公司必須立即強化員山淨水廠飲用水品質監控。 五、台灣自來水公司必須汰換員山淨水廠老舊設備。 經濟部由兼任代理水利署署長之常務次長楊偉甫親自出面，於協調會中承諾：關於賠償方案，會展現負責任的態度，在兩個星期之內宣布，對於水利署和自來水公司，也會嚴格督導。水利署第十河川局陳順天局長也表達今天下午將會開考紀會追究責任。 至於居民最關心的用水安全及損失賠償事宜，台灣自來水公司林連茂副總回應說：會檢討改善偵測原水水質的方式，預防汙水進入配水系統；每兩個小時的水質檢測結果，未來也會公開，在居民疑慮消除之前，水車和水公司的水塔會持續提供居民取水。至於賠償的部分，基本費和用水費，會按停水日數扣除；水塔清洗和抽水馬達空轉所造成的損壞，也請檢據申請。未來停水的預先通知，和水車的調度，會配合銀髮長者的需求加以調整。 針對賠償內容的細節和健康檢查的訴求，仍待經濟部提出具體方案，進行後續協調。瑞芳居民今日的陳情，終於使得中央主管機關正視此事，並取得經濟部與台灣自來水公司的初步回應。國昌團隊將會持續追蹤此事，配合林議員與地方代表的行動，和瑞芳居民站在一起，為居民討公道。 今晚七點，國昌與林裔綺議員，將於「爪峰市民活動中心」（瑞芳區三爪子坑路279之1號）舉行說明會，向鄉親報告現況並提供相關法律協助。"
"449664581882455_451206698394910","2015-08-12T02:39:13+0000","拒當二等公民、還我安全飲水 ——瑞芳人受夠了！經濟部踹共！—— 水，是每個人日常生活的必需品；享有乾淨安全的飲用水，更是現代國家必須提供人民的基本權利保障。 今日，為何瑞芳鄉親們要大老遠跑到經濟部前抗議？因為瑞芳人受夠了，受夠了遭受二等國民對待，受夠了當飲用水遭受嚴重污染、居民健康遭受侵害時，中央政府權責機關不聞不問，迄今仍未出面說明、仍未解決問題！ 早在蘇迪勒颱風襲台之前，瑞芳地區的日常用水即遭受嚴重廢油污染。事後追究污染來源，發現是因經濟部水利署所轄之「員山子分洪道控制中心」備用發電機，於八月五日進行運轉檢查，卻因人為重大疏失，未將發電機房1號發電儲油箱關閉導致柴油外洩，進而嚴重污染水源；而同樣由經濟部主管的「台灣自來水公司第一區管理處員山淨水廠」，未能即時檢測飲用水已遭受嚴重污染，導致瑞芳居民飲用多日油污水，造成身體健康受損。 瑞芳鄉親因為主管機關一個個環節的螺絲鬆脫，連日來已經耐心忍受停水的不便利，在蘇迪勒颱風來襲期間，更必須冒著風雨出門追逐水車接水。然而，居民的忍耐退讓不僅沒有換來問題的解決，只是讓主管機關繼續漠視瑞芳人的權益！ 到目前為止，不僅瑞芳居民的用水安全未獲解決，甚且主管機關亦未積極向瑞芳居民說明事件真相、經過、處置結果，也未交待如何賠償居民所蒙受的健康傷害與財產損害。 瑞芳居民再也無法忍受自身權益受害後，竟還遭政府以二等國民等待、置之不理！為了要求主管機關經濟部出面負責，瑞芳居民決定勇敢站出來至經濟部抗議，要求經濟部推派代表正面回應居民訴求，並要求兩週內提出具體解決方案。新北市議員林裔綺與中研院法律所黃國昌教授，也將組織義務律師團，全力免費協助瑞芳居民請求國家賠償。 訴求： 一、經濟部水利署主動負起國家賠償責任。 二、經濟部水利署提供居民必要的身體健康檢查。 三、經濟部水利署負責清理或更換居民住家受污的水塔管線。 四、台灣自來水公司必須立即強化員山淨水廠飲用水品質監控。 五、台灣自來水公司必須汰換員山淨水廠老舊設備。"
"449664581882455_451202375062009","2015-08-12T02:12:48+0000","經濟部現場就在今天早上10:30，立即聲援！ http://www.peoplenews.tw/news/e7aa7ec5-f907-44ef-8f74-de4cf8d8d88d"
