,Time,Action,User,Product,Quantity,Price
37649,2015-07-22 17:00:30,order,U10012879170,P0000429214,1,585.0
37650,2015-07-22 17:01:54,order,U10016102642,P0014506470016,1,999.0
37651,2015-07-22 17:02:46,order,U30404275,P0014534070036,1,799.0
37652,2015-07-22 17:03:41,order,U29541127,P0008410625,1,363.0
37653,2015-07-22 17:04:05,order,U365730334,P0004578460014,1,499.0
37654,2015-07-22 17:04:52,order,U472632363,P0021991491,1,990.0
37655,2015-07-22 17:07:26,order,U204208646,P0023822304,1,8199.0
37656,2015-07-22 17:08:06,order,U317298546,P0002861692,1,1529.0
37657,2015-07-22 17:08:29,order,U47308041,P0014452850020,1,389.0
37658,2015-07-22 17:09:04,order,U1007988575,P0000058785,1,169.0
37659,2015-07-22 17:11:40,order,U331239711,P0022576654,1,1650.0
37660,2015-07-22 17:12:37,order,U14826416,P0018423064,1,14599.0
37661,2015-07-22 17:13:04,order,U460062327,P0023593320004,1,990.0
37662,2015-07-22 17:13:12,order,U136677525,P0017681274,1,5499.0
37663,2015-07-22 17:13:30,order,U294558628,P0002828523,1,299.0
37664,2015-07-22 17:13:33,order,U47308041,P0009899860036,1,399.0
37665,2015-07-22 17:14:11,order,U461244467,P0003685740063,1,945.0
37666,2015-07-22 17:15:42,order,U450028318,P0000249955,1,1280.0
37667,2015-07-22 17:16:02,order,U221040947,P0023469670,1,1790.0
37668,2015-07-22 17:17:34,order,U412394354,P0024955464,1,1790.0
37669,2015-07-22 17:17:58,order,U47306556,P0009777784,1,1196.0
37670,2015-07-22 17:19:23,order,U461244467,P0005895466,1,1199.0
37671,2015-07-22 17:19:25,order,U144358061,P0015018146,1,150.0
37672,2015-07-22 17:20:06,order,U450028318,P0018850624,1,999.0
37673,2015-07-22 17:20:45,order,U471337955,P0024666290003,1,3222.0
37674,2015-07-22 17:22:49,order,U393557730,P0006696056,1,1490.0
37675,2015-07-22 17:24:01,order,U148380313,P0009962260055,1,6280.0
37676,2015-07-22 17:24:02,order,U473086764,P0000680396,1,400.0
37677,2015-07-22 17:24:41,order,U228425348,P0024030270036,1,5880.0
37678,2015-07-22 17:25:35,order,U237957443,P0003622894,1,2399.0
37679,2015-07-22 17:26:54,order,U10098076539,P0005467560,1,2202.0
37680,2015-07-22 17:28:00,order,U301724476,P0023950065,1,880.0
37681,2015-07-22 17:28:24,order,U37651471,P0003014432,2,252.0
37682,2015-07-22 17:28:32,order,U447010423,P0018570451,1,4099.0
37683,2015-07-22 17:29:12,order,U296423240,P0007456470,2,1690.0
37684,2015-07-22 17:31:50,order,U403866313,P0023469670,1,1790.0
37685,2015-07-22 17:32:37,order,U453325332,P0024252012,1,2106.0
37686,2015-07-22 17:34:11,order,U301724476,P0002053925,1,850.0
37687,2015-07-22 17:35:22,order,U473087067,P0018814250011,1,999.0
37688,2015-07-22 17:37:15,order,U10026903217,P0004783866,1,95.0
37689,2015-07-22 17:38:34,order,U460062327,P0023593320004,1,990.0
37690,2015-07-22 17:40:18,order,U158712174,P0012966690015,1,2999.0
37691,2015-07-22 17:40:42,order,U473102366,P0014775935,1,130.0
37692,2015-07-22 17:40:48,order,U473104410,P0006082451,1,888.0
37693,2015-07-22 17:41:42,order,U233077259,P0003916205,1,699.0
37694,2015-07-22 17:41:59,order,U473087774,P0023262805,1,799.0
37695,2015-07-22 17:42:24,order,U473106430,P0012087340016,1,654.0
37696,2015-07-22 17:42:51,order,U473087875,P0023262805,1,799.0
37697,2015-07-22 17:45:31,order,U10051944526,P0004856283,1,599.0
37698,2015-07-22 17:45:32,order,U473087976,P0023262805,1,799.0
37699,2015-07-22 17:45:42,order,U333444436,P0018583106,1,206.0
37700,2015-07-22 17:45:51,order,U47308800,P0023262805,1,799.0
37701,2015-07-22 17:47:49,order,U230663321,P0023673450010,1,1244.0
37702,2015-07-22 17:48:34,order,U473106329,P0023262805,1,799.0
37703,2015-07-22 17:48:50,order,U210394170,P0013832685,1,650.0
37704,2015-07-22 17:48:52,order,U469354813,P0000777453,2,612.0
37705,2015-07-22 17:49:20,order,U47308811,P0023262805,1,799.0
37706,2015-07-22 17:49:38,order,U473112312,P0018914265,1,7880.0
37707,2015-07-22 17:49:43,order,U1003559579,P0018662593,1,238.0
37708,2015-07-22 17:50:15,order,U10027586271,P0003601770104,1,1197.0
37709,2015-07-22 17:51:27,order,U47308822,P0023262805,1,799.0
37710,2015-07-22 17:51:36,order,U10008810136,P0013259260,1,299.0
37711,2015-07-22 17:52:20,order,U473108349,P0023262805,1,799.0
37712,2015-07-22 17:53:13,order,U329093027,P0024206580090,1,990.0
37713,2015-07-22 17:54:07,order,U14840309,P0014554330361,1,789.0
37714,2015-07-22 17:54:43,order,U473106531,P0023262805,1,799.0
37715,2015-07-22 17:55:49,order,U473108450,P0023262805,1,799.0
37716,2015-07-22 17:56:55,order,U370618622,P0007329792,1,890.0
37717,2015-07-22 17:57:16,order,U473114332,P0004134266,1,1980.0
37718,2015-07-22 17:59:18,order,U439366848,P0004079655,1,7990.0
37719,2015-07-22 18:00:57,order,U446154612,P0001446580030,1,1540.0
37720,2015-07-22 18:01:41,order,U471337955,P0020456980003,1,2627.0
37721,2015-07-22 18:01:52,order,U23377299,P0004607050,1,1149.0
37722,2015-07-22 18:02:28,order,U10082690121,P0011226970031,1,899.0
37723,2015-07-22 18:02:49,order,U473118372,P0023262805,1,799.0
37724,2015-07-22 18:02:54,order,U473108753,P0012972455,1,699.0
37725,2015-07-22 18:03:08,order,U473118473,P0023262805,1,799.0
37726,2015-07-22 18:04:06,order,U473120416,P0002024164,1,3680.0
37727,2015-07-22 18:04:43,order,U299556534,P0018672581,1,990.0
37728,2015-07-22 18:05:44,order,U473118574,P0023262805,1,799.0
37729,2015-07-22 18:06:23,order,U473120315,P0023262805,1,799.0
37730,2015-07-22 18:07:55,order,U473068334,P0014658851,1,300.0
37731,2015-07-22 18:08:34,order,U473120517,P0023262805,1,799.0
37732,2015-07-22 18:09:26,order,U179560340,P0003425855,2,999.0
37733,2015-07-22 18:11:21,order,U473116352,P0018808090,1,6488.0
37734,2015-07-22 18:12:10,order,U336562330,P0024792920003,1,649.0
37735,2015-07-22 18:12:33,order,U470595927,P0009239952,1,399.0
37736,2015-07-22 18:16:45,order,U472931552,P0018934683,1,1088.0
37737,2015-07-22 18:17:13,order,U341182431,P0004134266,1,1980.0
37738,2015-07-22 18:18:34,order,U448686676,P0018504861,1,1999.0
37739,2015-07-22 18:22:32,order,U331490555,P0024919050015,1,3980.0
37740,2015-07-22 18:24:26,order,U473120618,P0012113253,1,150.0
37741,2015-07-22 18:26:12,order,U473126375,P0001559913,1,1199.0
37742,2015-07-22 18:26:13,order,U469024824,P0004607050,1,1149.0
37743,2015-07-22 18:33:02,order,U469024824,P0004607050,1,1149.0
37744,2015-07-22 18:35:05,order,U170642023,P0012118352,1,2013.0
37745,2015-07-22 18:37:48,order,U469024824,P0004607050,1,1149.0
37746,2015-07-22 18:38:17,order,U473084340,P0002887920,1,269.0
37747,2015-07-22 18:41:09,order,U10027612324,P0005772981,1,699.0
37748,2015-07-22 18:41:32,order,U299508819,P0004637300010,1,550.0
37749,2015-07-22 18:45:06,order,U179560340,P0018525850000,1,349.0
37750,2015-07-22 18:48:48,order,U12436314,P0004936492,1,1080.0
37751,2015-07-22 18:48:48,order,U10066809061,P0001892026,1,213.0
37752,2015-07-22 18:50:43,order,U228486847,P0024141700030,1,399.0
37753,2015-07-22 18:51:16,order,U473140361,P0004860770003,1,927.0
37754,2015-07-22 18:51:23,order,U239061371,P0018504861,2,1999.0
37755,2015-07-22 18:52:06,order,U473136321,P0005067053,1,473.0
37756,2015-07-22 18:53:29,order,U322374462,P0013867081,1,799.0
37757,2015-07-22 18:53:48,order,U473140361,P0023593320004,1,990.0
37758,2015-07-22 18:54:11,order,U10088387515,P0019997990040,1,2709.0
37759,2015-07-22 18:55:58,order,U1009088872,P0006611776,1,1140.0
37760,2015-07-22 18:56:49,order,U473084340,P0023375660,1,688.0
37761,2015-07-22 18:58:21,order,U168350857,P0009404500,1,1249.0
37762,2015-07-22 19:00:13,order,U434940661,P0015056860011,1,590.0
37763,2015-07-22 19:00:38,order,U472660335,P0023402690010,1,663.0
37764,2015-07-22 19:00:45,order,U473144324,P0011561616,1,688.0
37765,2015-07-22 19:02:41,order,U321835462,P0018504861,1,1999.0
37766,2015-07-22 19:04:04,order,U409510312,P0024626650005,1,14990.0
37767,2015-07-22 19:05:13,order,U230642948,P0009671535,1,1180.0
37768,2015-07-22 19:05:54,order,U10034306856,P0006225866,1,1190.0
37769,2015-07-22 19:09:49,order,U444851066,P0018504861,1,1999.0
37770,2015-07-22 19:14:00,order,U125008668,P0018701255,1,699.0
37771,2015-07-22 19:16:44,order,U472552434,P0023402880023,1,499.0
37772,2015-07-22 19:20:04,order,U456512425,P0022007840002,1,1280.0
37773,2015-07-22 19:20:43,order,U47315037,P0022554650016,1,550.0
37774,2015-07-22 19:22:31,order,U10051997012,P0024409140033,1,480.0
37775,2015-07-22 19:23:06,order,U41256633,P0007113080015,1,988.0
37776,2015-07-22 19:23:09,order,U458876426,P0016483655,1,680.0
37777,2015-07-22 19:23:33,order,U47314245,P0022007840002,1,1280.0
37778,2015-07-22 19:25:17,order,U473140462,P0004607050,1,1149.0
37779,2015-07-22 19:25:51,order,U232230663,P0023586850,1,5990.0
37780,2015-07-22 19:29:10,order,U141952025,P0022670060,6,475.0
37781,2015-07-22 19:29:20,order,U413180663,P0024405415,1,390.0
37782,2015-07-22 19:30:14,order,U367056350,P0003425855,2,999.0
37783,2015-07-22 19:31:18,order,U394328437,P0007219682,1,1180.0
37784,2015-07-22 19:31:56,order,U31979728,P0018674740044,1,436.0
37785,2015-07-22 19:34:14,order,U473146344,P0021918536,1,850.0
37786,2015-07-22 19:34:31,order,U473160330,P0006587250014,1,899.0
37787,2015-07-22 19:35:39,order,U344534759,P0022670060,1,475.0
37788,2015-07-22 19:36:50,order,U473166313,P0021927530026,1,1957.0
37789,2015-07-22 19:37:49,order,U355768453,P0011633834,1,6999.0
37790,2015-07-22 19:39:59,order,U468797157,P0019933430090,1,2289.0
37791,2015-07-22 19:40:29,order,U473121628,P0012908520052,1,390.0
37792,2015-07-22 19:41:48,order,U382404369,P0018350172,1,799.0
37793,2015-07-22 19:42:31,order,U407557037,P0022356202,1,688.0
37794,2015-07-22 19:42:40,order,U375916323,P0013589052,1,999.0
37795,2015-07-22 19:43:02,order,U473121628,P0014259450015,1,389.0
37796,2015-07-22 19:43:55,order,U394284358,P0006934815,1,899.0
37797,2015-07-22 19:45:22,order,U473121729,P0018504861,1,1999.0
37798,2015-07-22 19:48:02,order,U375916323,P0013588805,1,999.0
37799,2015-07-22 19:49:39,order,U473122133,P0024775015,1,11999.0
37800,2015-07-22 19:49:42,order,U447784968,P0006867652,1,1299.0
37801,2015-07-22 19:50:06,order,U158417554,P0024035790015,1,399.0
37802,2015-07-22 19:50:45,order,U394958322,P0018731764,1,2098.0
37803,2015-07-22 19:53:10,order,U471337955,P0024754780002,1,1308.0
37804,2015-07-22 19:53:17,order,U331390657,P0007106990004,1,9900.0
37805,2015-07-22 19:53:28,order,U10027989220,P0023673450010,1,1244.0
37806,2015-07-22 19:55:23,order,U375474369,P0000532512,1,720.0
37807,2015-07-22 19:55:59,order,U473056368,P0018934683,2,1088.0
37808,2015-07-22 19:57:00,order,U447785170,P0005772981,1,699.0
37809,2015-07-22 19:57:17,order,U417730353,P0022458715,1,8480.0
37810,2015-07-22 19:57:31,order,U30306430,P0018504861,1,1999.0
37811,2015-07-22 19:57:36,order,U304364465,P0003659202,2,69.0
37812,2015-07-22 20:02:19,order,U331352965,P0012767311,1,2699.0
37813,2015-07-22 20:05:03,order,U10080796729,P0002178875,1,850.0
37814,2015-07-22 20:07:03,order,U397317552,P0023593320004,2,990.0
37815,2015-07-22 20:07:22,order,U44940302,P0004650785,1,1080.0
37816,2015-07-22 20:08:39,order,U47263381,P0005716211,1,980.0
37817,2015-07-22 20:09:26,order,U473172676,P0022007840024,2,1280.0
37818,2015-07-22 20:10:04,order,U34204258,P0022536220,1,890.0
37819,2015-07-22 20:10:43,order,U347076567,P0024167894,1,790.0
37820,2015-07-22 20:10:47,order,U46979284,P0023728806,1,899.0
37821,2015-07-22 20:10:55,order,U355806650,P0001357355,1,219.0
37822,2015-07-22 20:12:20,order,U452894334,P0003464672,1,1499.0
37823,2015-07-22 20:12:37,order,U473178356,P0024607270004,1,599.0
37824,2015-07-22 20:12:53,order,U473172575,P0011092362,3,1280.0
37825,2015-07-22 20:13:23,order,U38797242,P0006611813,1,850.0
37826,2015-07-22 20:13:41,order,U401420440,P0023379510,1,1555.0
37827,2015-07-22 20:13:54,order,U309052351,P0018733470,1,799.0
37828,2015-07-22 20:15:09,order,U227722628,P0018918860026,1,349.0
37829,2015-07-22 20:15:38,order,U10080796729,P0002178875,1,850.0
37830,2015-07-22 20:15:48,order,U10009713561,P0024039061,1,12800.0
37831,2015-07-22 20:16:10,order,U346352969,P0005326344,3,125.0
37832,2015-07-22 20:17:24,order,U338140325,P0004654462,1,1169.0
37833,2015-07-22 20:17:44,order,U158145529,P0000551880,3,150.0
37834,2015-07-22 20:20:36,order,U47317358,P0006587250003,1,899.0
37835,2015-07-22 20:20:42,order,U455002316,P0022363062,3,819.0
37836,2015-07-22 20:21:28,order,U454544457,P0014252055,2,1599.0
37837,2015-07-22 20:22:12,order,U473173710,P0005492550,1,1880.0
37838,2015-07-22 20:22:16,order,U155502712,P0022780516,1,299.0
37839,2015-07-22 20:23:32,order,U454544457,P0006611791,1,1279.0
37840,2015-07-22 20:23:38,order,U337316425,P0014252055,1,1599.0
37841,2015-07-22 20:25:33,order,U470567349,P0024039440025,1,16000.0
37842,2015-07-22 20:26:40,order,U458876426,P0011643070036,1,495.0
37843,2015-07-22 20:27:06,order,U448307154,P0009765394,1,189.0
37844,2015-07-22 20:27:18,order,U454544457,P0003610456,1,829.0
37845,2015-07-22 20:27:43,order,U473132358,P0023402670023,1,757.0
37846,2015-07-22 20:28:34,order,U10080796729,P0004957245,2,832.0
37847,2015-07-22 20:29:01,order,U473173912,P0000937134,1,950.0
37848,2015-07-22 20:29:39,order,U470872925,P0001695660024,1,988.0
37849,2015-07-22 20:30:11,order,U47318832,P0005102823,1,3900.0
37850,2015-07-22 20:30:34,order,U10002468972,P0006587250014,1,899.0
37851,2015-07-22 20:31:00,order,U473190524,P0009882250011,1,499.0
37852,2015-07-22 20:32:24,order,U473190625,P0002558500,1,4290.0
37853,2015-07-22 20:34:17,order,U45727275,P0018766263,3,539.0
37854,2015-07-22 20:34:23,order,U35510156,P0001519730015,1,999.0
37855,2015-07-22 20:35:08,order,U363738357,P0011743885,1,1100.0
37856,2015-07-22 20:35:36,order,U185502922,P0004193980,1,509.0
37857,2015-07-22 20:35:55,order,U155502712,P0021108280001,1,299.0
37858,2015-07-22 20:36:37,order,U35472371,P0002681453,1,519.0
37859,2015-07-22 20:37:05,order,U47317292,P0005806054,1,81.0
37860,2015-07-22 20:38:20,order,U47318843,P0005129681,1,754.0
37861,2015-07-22 20:39:41,order,U473191130,P0003856930,10,59.0
37862,2015-07-22 20:39:58,order,U465114436,P0024360970001,1,1253.0
37863,2015-07-22 20:40:13,order,U28282188,P0012974802,1,998.0
37864,2015-07-22 20:40:29,order,U454544457,P0003610456,1,829.0
37865,2015-07-22 20:42:26,order,U10080796729,P0012118396,2,1094.0
37866,2015-07-22 20:42:28,order,U470620542,P0021723332,1,1098.0
37867,2015-07-22 20:43:11,order,U38797242,P0003093462,1,980.0
37868,2015-07-22 20:43:18,order,U10105917765,P0005899640003,1,1000.0
37869,2015-07-22 20:44:08,order,U473191736,P0022007840024,1,1280.0
37870,2015-07-22 20:44:44,order,U450736314,P0003191952,1,225.0
37871,2015-07-22 20:46:01,order,U473122234,P0023395470000,1,299.0
37872,2015-07-22 20:46:09,order,U233390737,P0004936492,1,1080.0
37873,2015-07-22 20:48:15,order,U28282188,P0012974802,1,998.0
37874,2015-07-22 20:48:34,order,U455002316,P0022357506,2,819.0
37875,2015-07-22 20:48:43,order,U473194463,P0023627250043,1,1244.0
37876,2015-07-22 20:50:12,order,U31410632,P0024609266,1,285.0
37877,2015-07-22 20:50:29,order,U34486837,P0006420536,1,1290.0
37878,2015-07-22 20:50:38,order,U372302373,P0004607050,1,1149.0
37879,2015-07-22 20:51:16,order,U38797242,P0006611813,1,850.0
37880,2015-07-22 20:51:17,order,U470086515,P0006511105,1,690.0
37881,2015-07-22 20:52:06,order,U448307154,P0005409526,2,200.0
37882,2015-07-22 20:52:53,order,U148832973,P0018765106,1,590.0
37883,2015-07-22 20:54:09,order,U13030006,P0022271421,1,749.0
37884,2015-07-22 20:55:10,order,U1004183213,P0024239865,1,859.0
37885,2015-07-22 20:55:58,order,U10120276447,P0023455165,1,150.0
37886,2015-07-22 20:57:16,order,U28282188,P0012974802,1,998.0
37887,2015-07-22 20:57:24,order,U355610817,P0024251990,1,1140.0
37888,2015-07-22 20:57:36,order,U442412412,P0011171005,1,899.0
37889,2015-07-22 20:57:56,order,U293138370,P0004825354,1,899.0
37890,2015-07-22 20:58:06,order,U33461164,P0002514470,1,499.0
37891,2015-07-22 20:58:37,order,U238670614,P0024220055,2,990.0
37892,2015-07-22 20:58:54,order,U462438371,P0009440502,1,3087.0
37893,2015-07-22 20:59:06,order,U13030006,P0022271421,1,749.0
37894,2015-07-22 20:59:16,order,U454610424,P0014252055,1,1599.0
37895,2015-07-22 21:00:22,order,U447787214,P0004607050,1,1149.0
37896,2015-07-22 21:00:24,order,U473190827,P0024239865,1,859.0
37897,2015-07-22 21:02:04,order,U416034333,P0009768054,1,2499.0
37898,2015-07-22 21:02:37,order,U40171670,P0024238480,1,3480.0
37899,2015-07-22 21:04:29,order,U432067349,P0005772981,2,699.0
37900,2015-07-22 21:05:01,order,U200638270,P0010402873,1,2180.0
37901,2015-07-22 21:05:28,order,U150757468,P0003951485,2,289.0
37902,2015-07-22 21:06:10,order,U10120155166,P0024875490043,1,599.0
37903,2015-07-22 21:06:44,order,U10080825913,P0001005734,1,1699.0
37904,2015-07-22 21:07:12,order,U472152337,P0005772981,1,699.0
37905,2015-07-22 21:07:16,order,U450736314,P0006728061,1,629.0
37906,2015-07-22 21:07:20,order,U227378350,P0014169525,1,990.0
37907,2015-07-22 21:07:21,order,U464952433,P0006173064,1,1599.0
37908,2015-07-22 21:09:09,order,U39025239,P0009873900153,2,290.0
37909,2015-07-22 21:09:11,order,U470379418,P0018330680001,1,899.0
37910,2015-07-22 21:10:27,order,U385338372,P0000300150001,1,650.0
37911,2015-07-22 21:11:24,order,U150757468,P0003951651,2,289.0
37912,2015-07-22 21:12:11,order,U473198527,P0024239865,1,859.0
37913,2015-07-22 21:12:41,order,U473198830,P0007141411,1,1280.0
37914,2015-07-22 21:13:37,order,U10002468972,P0022798694,1,352.0
37915,2015-07-22 21:14:49,order,U36224672,P0005772981,1,699.0
37916,2015-07-22 21:14:50,order,U178274137,P0024075542,1,2550.0
37917,2015-07-22 21:15:02,order,U473202466,P0018553680003,1,2190.0
37918,2015-07-22 21:16:10,order,U1008488261,P0007556695,1,1215.0
37919,2015-07-22 21:16:13,order,U21652477,P0005887103,1,450.0
37920,2015-07-22 21:16:17,order,U10070880644,P0007358503,1,4780.0
37921,2015-07-22 21:16:23,order,U302010511,P0019997552,1,2180.0
37922,2015-07-22 21:16:30,order,U464952433,P0006173101,1,1599.0
37923,2015-07-22 21:16:38,order,U472976439,P0014252055,1,1599.0
37924,2015-07-22 21:17:00,order,U450736314,P0009972233,1,829.0
37925,2015-07-22 21:17:26,order,U154784164,P0024630874,1,89.0
37926,2015-07-22 21:17:46,order,U309724372,P0002701770024,1,1493.0
37927,2015-07-22 21:18:30,order,U472698431,P0006587250014,1,899.0
37928,2015-07-22 21:19:39,order,U10051533776,P0024252012,2,2106.0
37929,2015-07-22 21:20:24,order,U168788646,P0024384452,1,350.0
37930,2015-07-22 21:20:59,order,U43665930,P0005256344,1,888.0
37931,2015-07-22 21:21:01,order,U473098326,P0012218312,1,2050.0
37932,2015-07-22 21:22:06,order,U294368552,P0013320392,1,922.0
37933,2015-07-22 21:22:35,order,U43665930,P0018648490,1,799.0
37934,2015-07-22 21:24:57,order,U355518417,P0014274923,1,599.0
37935,2015-07-22 21:25:14,order,U129179139,P0003737425,1,1199.0
37936,2015-07-22 21:25:31,order,U473212311,P0024286511,1,3700.0
37937,2015-07-22 21:25:33,order,U462267052,P0018676280,1,2290.0
37938,2015-07-22 21:27:51,order,U224004740,P0004326512,1,405.0
37939,2015-07-22 21:28:10,order,U167610243,P0023433126,1,599.0
37940,2015-07-22 21:29:05,order,U473212412,P0023586905,1,999.0
37941,2015-07-22 21:29:38,order,U394142324,P0022772400000,1,6880.0
37942,2015-07-22 21:29:41,order,U473199032,P0007466723,1,299.0
37943,2015-07-22 21:29:50,order,U235244316,P0006611765,1,1140.0
37944,2015-07-22 21:30:23,order,U150757468,P0021866110,1,480.0
37945,2015-07-22 21:30:25,order,U15209832,P0013274250006,1,490.0
37946,2015-07-22 21:31:11,order,U10078018544,P0000394376,1,196.0
37947,2015-07-22 21:31:37,order,U47273435,P0016489664,1,1220.0
37948,2015-07-22 21:31:47,order,U155529044,P0001589195,1,299.0
37949,2015-07-22 21:32:03,order,U433537645,P0023536650141,1,999.0
37950,2015-07-22 21:32:18,order,U129179139,P0003737425,1,1199.0
37951,2015-07-22 21:32:34,order,U317478676,P0007153053,1,1690.0
37952,2015-07-22 21:34:00,order,U177014872,P0023516452,1,699.0
37953,2015-07-22 21:34:32,order,U453135054,P0018504861,1,1999.0
37954,2015-07-22 21:36:08,order,U468570322,P0023735060020,1,1782.0
37955,2015-07-22 21:36:40,order,U473199436,P0004912493,1,649.0
37956,2015-07-22 21:37:06,order,U383309737,P0001181062,1,379.0
37957,2015-07-22 21:37:09,order,U473218371,P0023431715,2,269.0
37958,2015-07-22 21:41:27,order,U150757468,P0018623670026,1,99.0
37959,2015-07-22 21:41:48,order,U473218371,P0006820671,1,169.0
37960,2015-07-22 21:42:13,order,U10080825913,P0000319546,1,799.0
37961,2015-07-22 21:42:23,order,U155318013,P0005158952,1,205.0
37962,2015-07-22 21:42:37,order,U400448220,P0018976635,1,789.0
37963,2015-07-22 21:42:58,order,U322320461,P0023673450010,1,1244.0
37964,2015-07-22 21:44:10,order,U10080796729,P0006396880,1,499.0
37965,2015-07-22 21:47:10,order,U473199537,P0001856466,1,5360.0
37966,2015-07-22 21:47:52,order,U292616915,P0014540116,1,499.0
37967,2015-07-22 21:47:56,order,U210386066,P0004648696,1,899.0
37968,2015-07-22 21:49:18,order,U158644514,P0006173204,3,179.0
37969,2015-07-22 21:49:24,order,U237536367,P0006622670003,1,179.0
37970,2015-07-22 21:50:42,order,U10080825913,P0000319524,1,649.0
37971,2015-07-22 21:50:57,order,U185179017,P0022854591,1,799.0
37972,2015-07-22 21:50:59,order,U473199739,P0022525753,1,1110.0
37973,2015-07-22 21:51:07,order,U382454431,P0009682676,1,2690.0
37974,2015-07-22 21:51:17,order,U380410372,P0021866106,1,480.0
37975,2015-07-22 21:51:32,order,U473224354,P0002790723,1,799.0
37976,2015-07-22 21:51:40,order,U15641065,P0011610863,1,199.0
37977,2015-07-22 21:54:36,order,U10000689767,P0006749864,1,399.0
37978,2015-07-22 21:54:42,order,U231061273,P0002124931,1,980.0
37979,2015-07-22 21:55:13,order,U327754338,P0006607064,1,2249.0
37980,2015-07-22 21:56:11,order,U327754338,P0002860270,1,2249.0
37981,2015-07-22 21:56:31,order,U10113854748,P0018564070,1,499.0
37982,2015-07-22 21:56:40,order,U375735462,P0024296333,1,1499.0
37983,2015-07-22 21:56:56,order,U323198867,P0006173053,1,1396.0
37984,2015-07-22 21:57:05,order,U323198867,P0014252055,1,1599.0
37985,2015-07-22 21:57:58,order,U473064472,P0024231653,3,699.0
37986,2015-07-22 21:58:24,order,U206470527,P0005931860012,2,539.0
37987,2015-07-22 21:59:06,order,U322320461,P0014324960005,1,1599.0
37988,2015-07-22 21:59:08,order,U447826825,P0013898791,1,
37989,2015-07-22 21:59:18,order,U380420520,P0022628852,1,868.0
37990,2015-07-22 21:59:19,order,U260555731,P0009777655,1,1245.0
37991,2015-07-22 22:00:11,order,U327754338,P0007593283,1,199.0
37992,2015-07-22 22:00:23,order,U15641065,P0023822256,1,210.0
37993,2015-07-22 22:00:33,order,U10080796729,P0006819050,1,799.0
37994,2015-07-22 22:01:07,order,U398042968,P0018692251,1,1788.0
37995,2015-07-22 22:01:24,order,U10120092859,P0000056486,1,864.0
37996,2015-07-22 22:01:34,order,U132474335,P0007579482,1,690.0
37997,2015-07-22 22:01:49,order,U323198867,P0014252066,1,1599.0
37998,2015-07-22 22:02:34,order,U323198867,P0014252055,1,1599.0
37999,2015-07-22 22:03:42,order,U473222334,P0023627250010,1,1244.0
38000,2015-07-22 22:04:20,order,U41707853,P0005962471,1,560.0
38001,2015-07-22 22:04:21,order,U47323430,P0000243670,1,990.0
38002,2015-07-22 22:05:24,order,U435765470,P0009777670,1,1245.0
38003,2015-07-22 22:05:25,order,U435765470,P0006173160,1,1076.0
38004,2015-07-22 22:05:42,order,U291078228,P0009777666,1,1245.0
38005,2015-07-22 22:06:37,order,U471618512,P0009777655,1,1245.0
38006,2015-07-22 22:06:47,order,U125330654,P0019801051,1,599.0
38007,2015-07-22 22:07:04,order,U473226475,P0022582250051,1,2980.0
38008,2015-07-22 22:07:09,order,U472930744,P0023822510191,1,1590.0
38009,2015-07-22 22:07:28,order,U455652348,P0023446124,1,249.0
38010,2015-07-22 22:07:38,order,U343814821,P0018881483,1,1299.0
38011,2015-07-22 22:08:26,order,U47323518,P0005836854,1,1299.0
38012,2015-07-22 22:08:41,order,U471126621,P0006627530022,1,4980.0
38013,2015-07-22 22:09:08,order,U169410124,P0002986270,1,819.0
38014,2015-07-22 22:10:19,order,U472644329,P0012332080036,1,199.0
38015,2015-07-22 22:10:25,order,U473240360,P0023897274,1,599.0
38016,2015-07-22 22:10:35,order,U46964643,P0009413500014,1,1880.0
38017,2015-07-22 22:11:01,order,U335300843,P0012447131,1,560.0
38018,2015-07-22 22:11:40,order,U148465417,P0011586853,6,85.0
38019,2015-07-22 22:12:11,order,U455013450,P0023601010016,1,1280.0
38020,2015-07-22 22:12:36,order,U146112045,P0015056860033,1,590.0
38021,2015-07-22 22:13:31,order,U472582123,P0018570451,1,4099.0
38022,2015-07-22 22:13:45,order,U290009847,P0001294550073,1,390.0
38023,2015-07-22 22:14:50,order,U157609660,P0003965463,1,999.0
38024,2015-07-22 22:15:12,order,U441668441,P0022648980001,1,699.0
38025,2015-07-22 22:15:53,order,U142160733,P0005926454,1,339.0
38026,2015-07-22 22:17:18,order,U169410124,P0015527433,1,480.0
38027,2015-07-22 22:18:10,order,U18546264,P0018504861,1,1999.0
38028,2015-07-22 22:18:59,order,U196059420,P0003223390030,1,500.0
38029,2015-07-22 22:19:21,order,U353606369,P0017086392,1,999.0
38030,2015-07-22 22:19:47,order,U47323441,P0004903124,1,480.0
38031,2015-07-22 22:20:00,order,U10034075149,P0003926850012,1,878.0
38032,2015-07-22 22:20:16,order,U10079513253,P0000702892,1,299.0
38033,2015-07-22 22:21:28,order,U300896334,P0003425855,1,999.0
38034,2015-07-22 22:22:52,order,U1000789075,P0014252070,1,1599.0
38035,2015-07-22 22:23:18,order,U320518459,P0003254661,1,999.0
38036,2015-07-22 22:23:28,order,U47174886,P0021893050001,1,927.0
38037,2015-07-22 22:23:57,order,U10000828367,P0001428825,1,89.0
38038,2015-07-22 22:24:29,order,U473235714,P0006374760000,1,240.0
38039,2015-07-22 22:26:10,order,U257261848,P0024437652,1,599.0
